id,item_id,warehouse_id,movement_type,quantity,movement_date,reference_number,notes,created_at
282408,237,,Issue,1,2015-02-05 06:15:00,DC-ORD-2074,DataCo customer order shipment,2026-09-14 13:13:00.296050
282410,237,,Issue,3,2015-02-04 02:24:00,DC-ORD-2063,DataCo customer order shipment,2026-09-14 13:13:00.296781
282411,237,,Issue,4,2015-02-06 01:21:00,DC-ORD-2060,DataCo customer order shipment,2026-09-14 13:13:00.297129
282412,237,,Issue,4,2015-02-04 00:39:00,DC-ORD-2058,DataCo customer order shipment,2026-09-14 13:13:00.297655
282413,237,,Issue,4,2015-02-03 22:54:00,DC-ORD-2053,DataCo customer order shipment,2026-09-14 13:13:00.298211
282417,237,,Issue,5,2015-02-01 11:41:00,DC-ORD-2021,DataCo customer order shipment,2026-09-14 13:13:00.301301
282422,237,,Issue,3,2015-02-04 07:29:00,DC-ORD-2009,DataCo customer order shipment,2026-09-14 13:13:00.305475
282423,237,,Issue,5,2015-02-01 06:26:00,DC-ORD-2006,DataCo customer order shipment,2026-09-14 13:13:00.306057
282424,237,,Issue,5,2015-02-05 06:05:00,DC-ORD-2005,DataCo customer order shipment,2026-09-14 13:13:00.306818
282429,237,,Issue,3,2015-02-01 22:01:00,DC-ORD-1982,DataCo customer order shipment,2026-09-14 13:13:00.309631
282434,237,,Issue,4,2015-01-31 18:10:00,DC-ORD-1971,DataCo customer order shipment,2026-09-14 13:13:00.312225
282438,237,,Issue,4,2015-02-03 10:28:00,DC-ORD-1949,DataCo customer order shipment,2026-09-14 13:13:00.313912
282439,237,,Issue,1,2015-02-02 10:07:00,DC-ORD-1948,DataCo customer order shipment,2026-09-14 13:13:00.314295
282449,237,,Issue,4,2015-01-30 15:54:00,DC-ORD-1896,DataCo customer order shipment,2026-09-14 13:13:00.319812
282452,237,,Issue,1,2015-01-31 07:29:00,DC-ORD-1872,DataCo customer order shipment,2026-09-14 13:13:00.321169
282461,237,,Issue,2,2015-02-01 19:56:00,DC-ORD-1839,DataCo customer order shipment,2026-09-14 13:13:00.324716
282469,237,,Issue,5,2015-01-29 06:16:00,DC-ORD-1800,DataCo customer order shipment,2026-09-14 13:13:00.328080
282471,237,,Issue,5,2015-01-31 02:03:00,DC-ORD-1788,DataCo customer order shipment,2026-09-14 13:13:00.328821
282472,237,,Issue,4,2015-01-30 01:42:00,DC-ORD-1787,DataCo customer order shipment,2026-09-14 13:13:00.329168
282473,237,,Issue,3,2015-02-02 01:00:00,DC-ORD-1785,DataCo customer order shipment,2026-09-14 13:13:00.329889
282478,237,,Issue,4,2015-01-30 19:03:00,DC-ORD-1768,DataCo customer order shipment,2026-09-14 13:13:00.331830
282480,237,,Issue,1,2015-01-28 18:21:00,DC-ORD-1766,DataCo customer order shipment,2026-09-14 13:13:00.332523
282481,237,,Issue,3,2015-02-01 18:00:00,DC-ORD-1765,DataCo customer order shipment,2026-09-14 13:13:00.333053
282483,237,,Issue,2,2015-01-28 13:06:00,DC-ORD-1751,DataCo customer order shipment,2026-09-14 13:13:00.334431
282491,237,,Issue,3,2015-01-31 05:23:00,DC-ORD-1729,DataCo customer order shipment,2026-09-14 13:13:00.338226
282492,237,,Issue,3,2015-01-30 05:02:00,DC-ORD-1728,DataCo customer order shipment,2026-09-14 13:13:00.338582
282493,237,,Issue,1,2015-01-29 04:41:00,DC-ORD-1727,DataCo customer order shipment,2026-09-14 13:13:00.339036
282497,237,,Issue,3,2015-02-01 02:14:00,DC-ORD-1720,DataCo customer order shipment,2026-09-14 13:13:00.340592
282505,237,,Issue,3,2015-01-28 12:55:00,DC-ORD-1682,DataCo customer order shipment,2026-09-14 13:13:00.344035
282506,237,,Issue,4,2015-01-31 12:13:00,DC-ORD-1680,DataCo customer order shipment,2026-09-14 13:13:00.344497
282507,237,,Issue,5,2015-01-27 11:52:00,DC-ORD-1679,DataCo customer order shipment,2026-09-14 13:13:00.344909
282508,237,,Issue,4,2015-01-27 11:31:00,DC-ORD-1678,DataCo customer order shipment,2026-09-14 13:13:00.345260
282515,237,,Issue,2,2015-01-27 04:31:00,DC-ORD-1658,DataCo customer order shipment,2026-09-14 13:13:00.348504
282516,237,,Issue,3,2015-01-27 03:49:00,DC-ORD-1656,DataCo customer order shipment,2026-09-14 13:13:00.348885
282517,237,,Issue,2,2015-01-31 03:28:00,DC-ORD-1655,DataCo customer order shipment,2026-09-14 13:13:00.349517
282525,237,,Issue,3,2015-01-29 13:06:00,DC-ORD-1614,DataCo customer order shipment,2026-09-14 13:13:00.622596
282528,237,,Issue,5,2015-01-28 05:44:00,DC-ORD-1593,DataCo customer order shipment,2026-09-14 13:13:00.624052
282529,237,,Issue,4,2015-01-26 05:02:00,DC-ORD-1591,DataCo customer order shipment,2026-09-14 13:13:00.624486
282530,237,,Issue,4,2015-01-26 03:59:00,DC-ORD-1588,DataCo customer order shipment,2026-09-14 13:13:00.624961
282534,237,,Issue,5,2015-01-29 23:26:00,DC-ORD-1575,DataCo customer order shipment,2026-09-14 13:13:00.626923
282537,237,,Issue,5,2015-01-29 19:56:00,DC-ORD-1565,DataCo customer order shipment,2026-09-14 13:13:00.628502
282538,237,,Issue,3,2015-01-28 19:35:00,DC-ORD-1564,DataCo customer order shipment,2026-09-14 13:13:00.629033
282552,237,,Issue,5,2015-01-26 22:13:00,DC-ORD-1503,DataCo customer order shipment,2026-09-14 13:13:00.636357
282559,237,,Issue,5,2015-01-28 10:39:00,DC-ORD-1470,DataCo customer order shipment,2026-09-14 13:13:00.638926
282561,237,,Issue,4,2015-01-27 08:33:00,DC-ORD-1464,DataCo customer order shipment,2026-09-14 13:13:00.639650
282570,237,,Issue,4,2015-01-26 01:11:00,DC-ORD-1443,DataCo customer order shipment,2026-09-14 13:13:00.643433
282571,237,,Issue,2,2015-01-26 23:47:00,DC-ORD-1439,DataCo customer order shipment,2026-09-14 13:13:00.643808
282572,237,,Issue,1,2015-01-24 23:05:00,DC-ORD-1437,DataCo customer order shipment,2026-09-14 13:13:00.644230
282576,237,,Issue,1,2015-01-23 18:32:00,DC-ORD-1424,DataCo customer order shipment,2026-09-14 13:13:00.645903
282577,237,,Issue,2,2015-01-23 17:50:00,DC-ORD-1422,DataCo customer order shipment,2026-09-14 13:13:00.646297
282578,237,,Issue,4,2015-01-26 16:47:00,DC-ORD-1419,DataCo customer order shipment,2026-09-14 13:13:00.646688
282579,237,,Issue,2,2015-01-23 15:44:00,DC-ORD-1416,DataCo customer order shipment,2026-09-14 13:13:00.647031
282581,237,,Issue,1,2015-01-23 12:35:00,DC-ORD-1407,DataCo customer order shipment,2026-09-14 13:13:00.647771
282582,237,,Issue,5,2015-01-25 09:25:00,DC-ORD-1398,DataCo customer order shipment,2026-09-14 13:13:00.648149
282585,237,,Issue,3,2015-01-24 05:34:00,DC-ORD-1387,DataCo customer order shipment,2026-09-14 13:13:00.649245
282586,237,,Issue,2,2015-01-27 04:52:00,DC-ORD-1385,DataCo customer order shipment,2026-09-14 13:13:00.650298
282587,237,,Issue,5,2015-01-26 04:31:00,DC-ORD-1384,DataCo customer order shipment,2026-09-14 13:13:00.651578
282594,237,,Issue,4,2015-01-26 20:07:00,DC-ORD-1360,DataCo customer order shipment,2026-09-14 13:13:00.657997
282595,237,,Issue,2,2015-01-22 18:43:00,DC-ORD-1356,DataCo customer order shipment,2026-09-14 13:13:00.658810
282599,237,,Issue,1,2015-01-26 16:36:00,DC-ORD-1350,DataCo customer order shipment,2026-09-14 13:13:00.661749
282600,237,,Issue,2,2015-01-24 15:54:00,DC-ORD-1348,DataCo customer order shipment,2026-09-14 13:13:00.662382
282605,237,,Issue,4,2015-01-22 11:21:00,DC-ORD-1335,DataCo customer order shipment,2026-09-14 13:13:00.664852
282609,237,,Issue,5,2015-01-25 04:00:00,DC-ORD-1314,DataCo customer order shipment,2026-09-14 13:13:00.667952
282610,237,,Issue,4,2015-01-21 23:05:00,DC-ORD-1300,DataCo customer order shipment,2026-09-14 13:13:00.669482
282613,237,,Issue,5,2015-01-20 07:35:00,DC-ORD-1290,DataCo customer order shipment,2026-09-14 13:13:00.674630
282619,237,,Issue,4,2015-01-21 16:47:00,DC-ORD-1282,DataCo customer order shipment,2026-09-14 13:13:00.677640
282620,237,,Issue,1,2015-01-22 15:02:00,DC-ORD-1277,DataCo customer order shipment,2026-09-14 13:13:00.678054
282621,237,,Issue,5,2015-01-22 13:17:00,DC-ORD-1272,DataCo customer order shipment,2026-09-14 13:13:00.678636
282632,237,,Issue,1,2015-01-21 18:01:00,DC-ORD-1217,DataCo customer order shipment,2026-09-14 13:13:00.683611
282633,237,,Issue,5,2015-01-20 17:40:00,DC-ORD-1216,DataCo customer order shipment,2026-09-14 13:13:00.684019
282642,237,,Issue,5,2015-01-21 00:30:00,DC-ORD-1167,DataCo customer order shipment,2026-09-14 13:13:00.690389
282643,237,,Issue,2,2015-01-21 21:20:00,DC-ORD-1158,DataCo customer order shipment,2026-09-14 13:13:00.690817
282644,237,,Issue,4,2015-01-20 20:59:00,DC-ORD-1157,DataCo customer order shipment,2026-09-14 13:13:00.691214
282647,237,,Issue,5,2015-01-19 17:08:00,DC-ORD-1146,DataCo customer order shipment,2026-09-14 13:13:00.692459
282659,237,,Issue,1,2015-01-22 23:16:00,DC-ORD-1095,DataCo customer order shipment,2026-09-14 13:13:00.697256
282660,237,,Issue,2,2015-01-20 22:34:00,DC-ORD-1093,DataCo customer order shipment,2026-09-14 13:13:00.697823
282661,237,,Issue,3,2015-01-19 22:13:00,DC-ORD-1092,DataCo customer order shipment,2026-09-14 13:13:00.698216
282662,237,,Issue,3,2015-01-17 09:31:00,DC-ORD-1090,DataCo customer order shipment,2026-09-14 13:13:00.698584
282667,237,,Issue,3,2015-01-18 13:07:00,DC-ORD-1066,DataCo customer order shipment,2026-09-14 13:13:00.701557
282672,237,,Issue,5,2015-01-21 05:24:00,DC-ORD-1044,DataCo customer order shipment,2026-09-14 13:13:00.704146
282673,237,,Issue,4,2015-01-19 02:57:00,DC-ORD-1037,DataCo customer order shipment,2026-09-14 13:13:00.704538
282683,237,,Issue,2,2015-01-17 14:20:00,DC-ORD-1001,DataCo customer order shipment,2026-09-14 13:13:00.708368
282686,237,,Issue,5,2015-01-17 12:35:00,DC-ORD-996,DataCo customer order shipment,2026-09-14 13:13:00.709533
282699,237,,Issue,1,2015-01-20 15:13:00,DC-ORD-935,DataCo customer order shipment,2026-09-14 13:13:00.714524
282700,237,,Issue,1,2015-01-16 14:52:00,DC-ORD-934,DataCo customer order shipment,2026-09-14 13:13:00.714896
282701,237,,Issue,4,2015-01-16 14:31:00,DC-ORD-933,DataCo customer order shipment,2026-09-14 13:13:00.715249
282705,237,,Issue,4,2015-01-18 09:15:00,DC-ORD-918,DataCo customer order shipment,2026-09-14 13:13:00.716760
282721,237,,Issue,5,2015-01-15 08:02:00,DC-ORD-846,DataCo customer order shipment,2026-09-14 13:13:00.722786
282722,237,,Issue,4,2015-01-16 06:38:00,DC-ORD-842,DataCo customer order shipment,2026-09-14 13:13:00.723132
282725,237,,Issue,1,2015-01-18 03:50:00,DC-ORD-834,DataCo customer order shipment,2026-09-14 13:13:00.724210
282727,237,,Issue,5,2015-01-17 22:34:00,DC-ORD-819,DataCo customer order shipment,2026-09-14 13:13:00.724905
282728,237,,Issue,5,2015-01-13 09:10:00,DC-ORD-815,DataCo customer order shipment,2026-09-14 13:13:00.725237
282729,237,,Issue,5,2015-01-16 20:28:00,DC-ORD-813,DataCo customer order shipment,2026-09-14 13:13:00.725629
282730,237,,Issue,4,2015-01-17 19:04:00,DC-ORD-809,DataCo customer order shipment,2026-09-14 13:13:00.726003
282733,237,,Issue,3,2015-01-18 14:10:00,DC-ORD-795,DataCo customer order shipment,2026-09-14 13:13:00.727026
282734,237,,Issue,1,2015-01-18 12:25:00,DC-ORD-790,DataCo customer order shipment,2026-09-14 13:13:00.727390
282736,237,,Issue,4,2015-01-16 09:58:00,DC-ORD-783,DataCo customer order shipment,2026-09-14 13:13:00.728144
282741,237,,Issue,4,2015-01-18 03:39:00,DC-ORD-765,DataCo customer order shipment,2026-09-14 13:13:00.729972
282742,237,,Issue,3,2015-01-16 02:57:00,DC-ORD-763,DataCo customer order shipment,2026-09-14 13:13:00.730343
282743,237,,Issue,4,2015-01-14 02:36:00,DC-ORD-762,DataCo customer order shipment,2026-09-14 13:13:00.730702
282764,237,,Issue,1,2015-01-13 15:34:00,DC-ORD-662,DataCo customer order shipment,2026-09-14 13:13:00.738962
282765,237,,Issue,2,2015-01-16 14:52:00,DC-ORD-660,DataCo customer order shipment,2026-09-14 13:13:00.739347
282766,237,,Issue,4,2015-01-13 13:49:00,DC-ORD-657,DataCo customer order shipment,2026-09-14 13:13:00.739704
282767,237,,Issue,4,2015-01-12 13:28:00,DC-ORD-656,DataCo customer order shipment,2026-09-14 13:13:00.740081
282771,237,,Issue,3,2015-01-12 09:16:00,DC-ORD-644,DataCo customer order shipment,2026-09-14 13:13:00.741477
282783,237,,Issue,5,2015-01-15 09:05:00,DC-ORD-575,DataCo customer order shipment,2026-09-14 13:13:00.745881
282787,237,,Issue,1,2015-01-12 20:08:00,DC-ORD-538,DataCo customer order shipment,2026-09-14 13:13:00.747291
282789,237,,Issue,3,2015-01-11 16:16:00,DC-ORD-527,DataCo customer order shipment,2026-09-14 13:13:00.747993
282790,237,,Issue,2,2015-01-14 15:34:00,DC-ORD-525,DataCo customer order shipment,2026-09-14 13:13:00.748391
282800,237,,Issue,3,2015-01-13 22:03:00,DC-ORD-475,DataCo customer order shipment,2026-09-14 13:13:00.752192
282803,237,,Issue,3,2015-01-09 20:18:00,DC-ORD-470,DataCo customer order shipment,2026-09-14 13:13:00.753301
282805,237,,Issue,2,2015-01-13 18:33:00,DC-ORD-465,DataCo customer order shipment,2026-09-14 13:13:00.754075
282806,237,,Issue,5,2015-01-11 16:06:00,DC-ORD-458,DataCo customer order shipment,2026-09-14 13:13:00.754455
282814,237,,Issue,1,2015-01-10 01:44:00,DC-ORD-417,DataCo customer order shipment,2026-09-14 13:13:00.757270
282815,237,,Issue,3,2015-01-11 00:20:00,DC-ORD-413,DataCo customer order shipment,2026-09-14 13:13:00.757621
282816,237,,Issue,4,2015-01-09 22:14:00,DC-ORD-407,DataCo customer order shipment,2026-09-14 13:13:00.758015
282818,237,,Issue,5,2015-01-11 21:11:00,DC-ORD-404,DataCo customer order shipment,2026-09-14 13:13:00.758757
282819,237,,Issue,4,2015-01-10 20:50:00,DC-ORD-403,DataCo customer order shipment,2026-09-14 13:13:00.759106
282823,237,,Issue,5,2015-01-09 15:13:00,DC-ORD-387,DataCo customer order shipment,2026-09-14 13:13:00.760587
282827,237,,Issue,4,2015-01-12 05:46:00,DC-ORD-360,DataCo customer order shipment,2026-09-14 13:13:00.762113
282828,237,,Issue,5,2015-01-10 05:04:00,DC-ORD-358,DataCo customer order shipment,2026-09-14 13:13:00.762521
282829,237,,Issue,4,2015-01-08 04:22:00,DC-ORD-356,DataCo customer order shipment,2026-09-14 13:13:00.762874
282830,237,,Issue,5,2015-01-12 04:01:00,DC-ORD-355,DataCo customer order shipment,2026-09-14 13:13:00.763254
282831,237,,Issue,1,2015-01-10 03:19:00,DC-ORD-353,DataCo customer order shipment,2026-09-14 13:13:00.763612
282832,237,,Issue,3,2015-01-08 02:37:00,DC-ORD-351,DataCo customer order shipment,2026-09-14 13:13:00.764007
282833,237,,Issue,1,2015-01-12 02:16:00,DC-ORD-350,DataCo customer order shipment,2026-09-14 13:13:00.764367
282843,237,,Issue,1,2015-01-08 09:27:00,DC-ORD-302,DataCo customer order shipment,2026-09-14 13:13:00.768315
282846,237,,Issue,5,2015-01-10 06:39:00,DC-ORD-294,DataCo customer order shipment,2026-09-14 13:13:00.769476
282847,237,,Issue,4,2015-01-08 05:57:00,DC-ORD-292,DataCo customer order shipment,2026-09-14 13:13:00.769817
282848,237,,Issue,4,2015-01-10 03:08:00,DC-ORD-284,DataCo customer order shipment,2026-09-14 13:13:00.770187
282850,237,,Issue,3,2015-01-07 02:05:00,DC-ORD-281,DataCo customer order shipment,2026-09-14 13:13:00.771042
282851,237,,Issue,2,2015-01-06 22:35:00,DC-ORD-271,DataCo customer order shipment,2026-09-14 13:13:00.771461
282869,237,,Issue,1,2015-01-04 07:36:00,DC-ORD-194,DataCo customer order shipment,2026-09-14 13:13:00.778257
282870,237,,Issue,2,2015-01-07 17:30:00,DC-ORD-188,DataCo customer order shipment,2026-09-14 13:13:00.778712
282883,237,,Issue,2,2015-01-05 01:02:00,DC-ORD-141,DataCo customer order shipment,2026-09-14 13:13:00.784604
282886,237,,Issue,5,2015-01-07 20:50:00,DC-ORD-129,DataCo customer order shipment,2026-09-14 13:13:00.786317
282887,237,,Issue,2,2015-01-05 18:23:00,DC-ORD-122,DataCo customer order shipment,2026-09-14 13:13:00.786709
282888,237,,Issue,4,2015-01-07 17:20:00,DC-ORD-119,DataCo customer order shipment,2026-09-14 13:13:00.787108
282889,237,,Issue,4,2015-01-05 16:38:00,DC-ORD-117,DataCo customer order shipment,2026-09-14 13:13:00.787517
282891,237,,Issue,3,2015-01-06 15:14:00,DC-ORD-113,DataCo customer order shipment,2026-09-14 13:13:00.788248
282894,237,,Issue,2,2015-01-04 09:16:00,DC-ORD-96,DataCo customer order shipment,2026-09-14 13:13:00.789412
282899,237,,Issue,2,2015-01-05 02:37:00,DC-ORD-77,DataCo customer order shipment,2026-09-14 13:13:00.791198
282905,237,,Issue,2,2015-01-03 15:45:00,DC-ORD-46,DataCo customer order shipment,2026-09-14 13:13:00.793489
282913,237,,Issue,5,2015-01-03 03:30:00,DC-ORD-11,DataCo customer order shipment,2026-09-14 13:13:00.796477
282914,237,,Issue,2,2015-01-07 03:09:00,DC-ORD-10,DataCo customer order shipment,2026-09-14 13:13:00.796888
282915,237,,Issue,4,2015-01-05 02:27:00,DC-ORD-8,DataCo customer order shipment,2026-09-14 13:13:00.797241
282916,237,,Issue,2,2015-01-07 01:24:00,DC-ORD-5,DataCo customer order shipment,2026-09-14 13:13:00.797629
282917,237,,Issue,4,2015-01-06 01:03:00,DC-ORD-4,DataCo customer order shipment,2026-09-14 13:13:00.797988
284201,121,,Issue,2,2015-06-01 03:49:00,DC-ORD-10219,DataCo customer order shipment,2026-09-14 13:13:01.699826
284204,126,,Issue,2,2017-05-21 16:07:00,DC-ORD-59577,DataCo customer order shipment,2026-09-14 13:13:01.703811
284205,158,,Issue,2,2015-03-21 15:49:00,DC-ORD-5321,DataCo customer order shipment,2026-09-14 13:13:01.705551
284207,121,,Issue,2,2017-05-04 14:55:00,DC-ORD-58409,DataCo customer order shipment,2026-09-14 13:13:01.709069
284208,121,,Issue,2,2015-03-31 21:25:00,DC-ORD-6022,DataCo customer order shipment,2026-09-14 13:13:01.710136
284219,122,,Issue,2,2017-04-29 08:26:00,DC-ORD-58048,DataCo customer order shipment,2026-09-14 13:13:01.729896
284223,200,,Issue,2,2017-05-08 04:45:00,DC-ORD-58654,DataCo customer order shipment,2026-09-14 13:13:01.735756
284227,156,,Issue,2,2017-03-20 15:30:00,DC-ORD-55328,DataCo customer order shipment,2026-09-14 13:13:01.742699
284240,121,,Issue,2,2017-03-20 20:04:00,DC-ORD-55341,DataCo customer order shipment,2026-09-14 13:13:01.763617
284243,160,,Issue,2,2017-03-20 14:27:00,DC-ORD-55325,DataCo customer order shipment,2026-09-14 13:13:01.769732
284244,122,,Issue,2,2015-01-29 14:40:00,DC-ORD-1824,DataCo customer order shipment,2026-09-14 13:13:01.771528
284246,122,,Issue,2,2015-05-10 20:19:00,DC-ORD-8759,DataCo customer order shipment,2026-09-14 13:13:01.775440
284249,123,,Issue,2,2017-05-11 03:31:00,DC-ORD-58856,DataCo customer order shipment,2026-09-14 13:13:01.780930
284252,122,,Issue,2,2015-03-14 07:15:00,DC-ORD-4817,DataCo customer order shipment,2026-09-14 13:13:01.786152
284257,122,,Issue,2,2015-01-25 12:34:00,DC-ORD-1544,DataCo customer order shipment,2026-09-14 13:13:01.794838
284392,123,,Issue,3,2015-06-01 18:53:00,DC-ORD-10262,DataCo customer order shipment,2026-09-14 13:13:02.039068
284394,134,,Issue,3,2017-03-09 04:50:00,DC-ORD-54544,DataCo customer order shipment,2026-09-14 13:13:02.042849
284396,126,,Issue,3,2017-03-22 18:39:00,DC-ORD-55474,DataCo customer order shipment,2026-09-14 13:13:02.068292
284397,186,,Issue,3,2017-04-29 08:26:00,DC-ORD-58048,DataCo customer order shipment,2026-09-14 13:13:02.075564
284401,121,,Issue,3,2015-02-18 08:20:00,DC-ORD-3176,DataCo customer order shipment,2026-09-14 13:13:02.085828
284403,121,,Issue,3,2015-04-21 22:58:00,DC-ORD-7465,DataCo customer order shipment,2026-09-14 13:13:02.090093
284405,121,,Issue,3,2017-04-29 08:26:00,DC-ORD-58048,DataCo customer order shipment,2026-09-14 13:13:02.093507
284408,123,,Issue,3,2015-05-21 07:51:00,DC-ORD-9477,DataCo customer order shipment,2026-09-14 13:13:02.099086
284411,123,,Issue,3,2017-05-21 15:04:00,DC-ORD-59574,DataCo customer order shipment,2026-09-14 13:13:02.105465
284424,121,,Issue,3,2017-04-18 02:41:00,DC-ORD-57278,DataCo customer order shipment,2026-09-14 13:13:02.129207
284426,121,,Issue,3,2015-03-14 07:15:00,DC-ORD-4817,DataCo customer order shipment,2026-09-14 13:13:02.132420
284430,121,,Issue,3,2015-01-23 18:11:00,DC-ORD-1423,DataCo customer order shipment,2026-09-14 13:13:02.139497
284431,123,,Issue,3,2015-03-24 07:35:00,DC-ORD-5503,DataCo customer order shipment,2026-09-14 13:13:02.141706
284446,121,,Issue,3,2017-02-08 08:12:00,DC-ORD-52567,DataCo customer order shipment,2026-09-14 13:13:02.165204
284448,122,,Issue,3,2015-05-25 11:00:00,DC-ORD-9760,DataCo customer order shipment,2026-09-14 13:13:02.168082
284451,174,,Issue,3,2015-05-21 07:30:00,DC-ORD-9476,DataCo customer order shipment,2026-09-14 13:13:02.172977
284594,121,,Issue,4,2015-05-11 06:07:00,DC-ORD-8787,DataCo customer order shipment,2026-09-14 13:13:02.755317
284597,122,,Issue,4,2015-03-31 21:25:00,DC-ORD-6022,DataCo customer order shipment,2026-09-14 13:13:02.761623
284598,147,,Issue,4,2015-01-26 05:23:00,DC-ORD-1592,DataCo customer order shipment,2026-09-14 13:13:02.763532
284599,122,,Issue,4,2015-04-21 22:58:00,DC-ORD-7465,DataCo customer order shipment,2026-09-14 13:13:02.765391
284602,123,,Issue,4,2017-05-21 16:07:00,DC-ORD-59577,DataCo customer order shipment,2026-09-14 13:13:02.771623
284605,123,,Issue,4,2015-05-11 06:07:00,DC-ORD-8787,DataCo customer order shipment,2026-09-14 13:13:02.777446
